"date","proportion","stage","min_temp","max_temp","prov","year"
"2014-10-27","0","L3","4.1","9.3","nb",2014
"2014-10-28","0","L3","5.6","10.5","nb",2014
"2014-10-29","0","L3","7.5","15.2","nb",2014
"2014-10-30","0","L3","3.2","11.8","nb",2014
"2014-10-31","0","L3","4","8.1","nb",2014
"2014-11-01","0","L3","1.2","6","nb",2014
"2014-11-02","0","L3","-0.2","1.5","nb",2014
"2014-11-03","0","L3","-0.4","1.4","nb",2014
"2014-11-04","0","L3","-0.8","5.9","nb",2014
"2014-11-05","0","L3","1.7","7.7","nb",2014
"2014-11-06","0","L3","-1","7.8","nb",2014
"2014-11-07","0","L3","1.2","6","nb",2014
"2014-11-08","0","L3","-3.4","2.1","nb",2014
"2014-11-09","0","L3","-2.2","9.3","nb",2014
"2014-11-10","0","L3","-3.1","9.6","nb",2014
"2014-11-11","0","L3","-1.6","8.6","nb",2014
"2014-11-12","0","L3","3.3","6.3","nb",2014
"2014-11-13","0","L3","-1.1","5.2","nb",2014
"2014-11-14","0","L3","-2.5","1.4","nb",2014
"2014-11-15","0","L3","-5.5","0.5","nb",2014
"2014-11-16","0","L3","-9.7","1.8","nb",2014
"2014-11-17","0","L3","-0.9","1.6","nb",2014
"2014-11-18","0","L3","-3.7","3.6","nb",2014
"2014-11-19","0","L3","-6.2","0.3","nb",2014
"2014-11-20","0","L3","-6.6","3.7","nb",2014
"2014-11-21","0","L3","-8.5","-2","nb",2014
"2014-11-22","0","L3","-10.9","0.5","nb",2014
"2014-11-23","0","L3","0.2","7.3","nb",2014
"2014-11-24","0","L3","1.1","15.2","nb",2014
"2014-11-25","0","L3","3.1","13.9","nb",2014
"2014-11-26","0","L3","0","4.5","nb",2014
"2014-11-27","0","L3","-6.1","-0.6","nb",2014
"2014-11-28","0","L3","-10.9","-5.4","nb",2014
"2014-11-29","0","L3","-13.7","-5.2","nb",2014
"2014-11-30","0","L3","-16","7.4","nb",2014
"2014-12-01","0","L3","-0.5","9.1","nb",2014
"2014-12-02","0","L3","-9.4","-5.6","nb",2014
"2014-12-03","0","L3","-7.1","4.5","nb",2014
"2014-12-04","0","L3","-10.6","1.4","nb",2014
"2014-12-05","0","L3","-14.9","-8","nb",2014
"2014-12-06","0","L3","-9","0.7","nb",2014
"2014-12-07","0","L3","-15.8","0.1","nb",2014
"2014-12-08","0","L3","-18.4","-10.1","nb",2014
"2014-12-09","0","L3","-12","0.2","nb",2014
"2014-12-10","0","L3","1.6","3.1","nb",2014
"2014-12-11","0","L3","3.6","7.8","nb",2014
"2014-12-12","0","L3","1.7","4.2","nb",2014
"2014-12-13","0","L3","-0.8","0.3","nb",2014
"2014-12-14","0","L3","-1.7","1.9","nb",2014
"2014-12-15","0","L3","-0.3","1.6","nb",2014
"2014-12-16","0","L3","-1.4","-0.4","nb",2014
"2014-12-17","0","L3","-1.4","1.5","nb",2014
"2014-12-18","0","L3","-1.2","-0.3","nb",2014
"2014-12-19","0","L3","-5.4","-1.1","nb",2014
"2014-12-20","0","L3","-6.5","-1.9","nb",2014
"2014-12-21","0","L3","-3.4","-2.4","nb",2014
"2014-12-22","0","L3","-3.6","-1.6","nb",2014
"2014-12-23","0","L3","-3.1","-0.6","nb",2014
"2014-12-24","0","L3","-1.2","0.7","nb",2014
"2014-12-25","0","L3","2","11.6","nb",2014
"2014-12-26","0","L3","0.4","7.6","nb",2014
"2014-12-27","0","L3","-2.2","6","nb",2014
"2014-12-28","0","L3","-0.4","5.8","nb",2014
"2014-12-29","0","L3","-9.9","0.1","nb",2014
"2014-12-30","0","L3","-18.2","-12.7","nb",2014
"2014-12-31","0","L3","-18.4","-10.7","nb",2014
"2014-01-01","0","L4","-26.5","-13.1","nb",2014
"2014-01-02","0","L4","-27.7","-23.1","nb",2014
"2014-01-03","0","L4","-23.6","-18.3","nb",2014
"2014-01-04","0","L4","-27.6","-14.2","nb",2014
"2014-01-05","0","L4","-14.8","-5","nb",2014
"2014-01-06","0","L4","-6.4","9.5","nb",2014
"2014-01-07","0","L4","-13.8","-1.1","nb",2014
"2014-01-08","0","L4","-15.5","-7.9","nb",2014
"2014-01-09","0","L4","-17.7","-7.6","nb",2014
"2014-01-10","0","L4","-22.2","-2.1","nb",2014
"2014-01-11","0","L4","-13.8","9.5","nb",2014
"2014-01-12","0","L4","3","8.7","nb",2014
"2014-01-13","0","L4","1.1","5.2","nb",2014
"2014-01-14","0","L4","4.4","7.9","nb",2014
"2014-01-15","0","L4","-0.1","6.3","nb",2014
"2014-01-16","0","L4","0.9","2.9","nb",2014
"2014-01-17","0","L4","0.3","2.6","nb",2014
"2014-01-18","0","L4","-1.8","0.1","nb",2014
"2014-01-19","0","L4","-4.3","0","nb",2014
"2014-01-20","0","L4","-11.1","-1.9","nb",2014
"2014-01-21","0","L4","-20.3","-13.8","nb",2014
"2014-01-22","0","L4","-19","-13.8","nb",2014
"2014-01-23","0","L4","-22.1","-12.1","nb",2014
"2014-01-24","0","L4","-21.6","-12.7","nb",2014
"2014-01-25","0","L4","-24.2","2.6","nb",2014
"2014-01-26","0","L4","-16.6","0.3","nb",2014
"2014-01-27","0","L4","-15","4.4","nb",2014
"2014-01-28","0","L4","-15.9","-10.9","nb",2014
"2014-01-29","0","L4","-17.4","-8.8","nb",2014
"2014-01-30","0","L4","-15.5","-6.6","nb",2014
"2014-01-31","0","L4","-10.5","2.7","nb",2014
"2014-02-01","0","L4","-8.8","2.3","nb",2014
"2014-02-02","0","L4","0.1","2.7","nb",2014
"2014-02-03","0","L4","-9.9","-0.3","nb",2014
"2014-02-04","0","L4","-12.4","-3.9","nb",2014
"2014-02-05","0","L4","-11","-7.6","nb",2014
"2014-02-06","0","L4","-17.6","-9.9","nb",2014
"2014-02-07","0","L4","-17.2","-5.6","nb",2014
"2014-02-08","0","L4","-19.1","-5.9","nb",2014
"2014-02-09","0","L4","-21.9","-6.7","nb",2014
"2014-02-10","0","L4","-19.3","-6.8","nb",2014
"2014-02-11","0","L4","-24.6","-9.4","nb",2014
"2014-02-12","0","L4","-18.2","-6.2","nb",2014
"2014-02-13","0","L4","-21.7","-1.8","nb",2014
"2014-02-14","0","L4","-4","0.6","nb",2014
"2014-02-15","0","L4","-7.2","-4.2","nb",2014
"2014-02-16","0","L4","-9.3","-6.4","nb",2014
"2014-02-17","0","L4","-13.2","-4.9","nb",2014
"2014-02-18","0","L4","-21.6","-4.6","nb",2014
"2014-02-19","0","L4","-5.7","0.5","nb",2014
"2014-02-20","0","L4","-2","2.7","nb",2014
"2014-02-21","0","L4","-9.8","0.9","nb",2014
"2014-02-22","0","L4","-1.5","7.1","nb",2014
"2014-02-23","0","L4","-2.1","4.4","nb",2014
"2014-02-24","0","L4","-7","0.4","nb",2014
"2014-02-25","0","L4","-17.2","-7","nb",2014
"2014-02-26","0","L4","-22","-5.6","nb",2014
"2014-02-27","0","L4","-21.1","-6.7","nb",2014
"2014-02-28","0","L4","-20.2","-6.7","nb",2014
"2014-03-01","0","L4","-23.9","-1.4","nb",2014
"2014-03-02","0","L4","-10.7","-1.6","nb",2014
"2014-03-03","0","L4","-19.5","-7.9","nb",2014
"2014-03-04","0","L4","-27.3","-6.3","nb",2014
"2014-03-05","0","L4","-17.8","-8.7","nb",2014
"2014-03-06","0","L4","-17.5","-4.7","nb",2014
"2014-03-07","0","L4","-25.1","3.3","nb",2014
"2014-03-08","0","L4","-8.2","4","nb",2014
"2014-03-09","0","L4","-10","-1.7","nb",2014
"2014-03-10","0","L4","-16.1","-1.5","nb",2014
"2014-03-11","0","L4","-10.2","0.8","nb",2014
"2014-03-12","0","L4","-6.2","2.3","nb",2014
"2014-03-13","0","L4","-11.7","-7.4","nb",2014
"2014-03-14","0","L4","-14.7","-3.8","nb",2014
"2014-03-15","0","L4","-2.2","5.2","nb",2014
"2014-03-16","0","L4","-12.2","0.5","nb",2014
"2014-03-17","0","L4","-16.4","-7.3","nb",2014
"2014-03-18","0","L4","-17.5","-2.1","nb",2014
"2014-03-19","0","L4","-18.3","0.6","nb",2014
"2014-03-20","0","L4","-2.8","1.9","nb",2014
"2014-03-21","0","L4","-1.7","4.4","nb",2014
"2014-03-22","0","L4","-4.3","0.6","nb",2014
"2014-03-23","0","L4","-10.8","1.7","nb",2014
"2014-03-24","0","L4","-16.6","-7.1","nb",2014
"2014-03-25","0","L4","-20.4","-1.2","nb",2014
"2014-03-26","0","L4","-8.7","-3.4","nb",2014
"2014-03-27","0","L4","-8.9","-0.2","nb",2014
"2014-03-28","0","L4","-8.1","3.9","nb",2014
"2014-03-29","0","L4","1.3","6.4","nb",2014
"2014-03-30","0","L4","-1.4","0.4","nb",2014
"2014-03-31","0","L4","-3.8","0.2","nb",2014
"2014-04-01","0","L4","-4.4","2.7","nb",2014
"2014-04-02","0","L4","-6.5","3.1","nb",2014
"2014-04-03","0","L4","-0.2","5.2","nb",2014
"2014-04-04","0","L4","-0.2","7.1","nb",2014
"2014-04-05","0","L4","0.2","2.2","nb",2014
"2014-04-06","0","L4","0.5","6.1","nb",2014
"2014-04-07","0","L4","-1.7","13.2","nb",2014
"2014-04-08","0","L4","2.2","7.5","nb",2014
"2014-04-09","0","L4","0.4","8","nb",2014
"2014-04-10","0","L4","-3.8","8.1","nb",2014
"2014-04-11","0","L4","3.5","15.8","nb",2014
"2014-04-12","0","L4","3.5","14.1","nb",2014
"2014-04-13","0","L4","-0.8","3.9","nb",2014
"2014-04-14","0","L4","1.9","13.1","nb",2014
"2014-04-15","0","L4","10.4","13.3","nb",2014
"2014-04-16","0","L4","-3.3","7.4","nb",2014
"2014-04-17","0","L4","-5.6","4.2","nb",2014
"2014-04-18","0","L4","-4.9","9.8","nb",2014
"2014-04-19","0","L4","0","8.4","nb",2014
"2014-04-20","0","L4","1.5","11.4","nb",2014
"2014-04-21","0","L4","2.6","13.3","nb",2014
"2014-04-22","0","L4","3","9.3","nb",2014
"2014-04-23","0","L4","5.3","9.9","nb",2014
"2014-04-24","0","L4","0.4","4.4","nb",2014
"2014-04-25","0","L4","0.2","7.5","nb",2014
"2014-04-26","0","L4","-2.4","12.2","nb",2014
"2014-04-27","0","L4","3.1","7.5","nb",2014
"2014-04-28","0","L4","1.9","6.6","nb",2014
"2014-04-29","0","L4","0.1","7.2","nb",2014
"2014-04-30","0","L4","-2.2","10.5","nb",2014
"2014-05-01","0","L4","3.3","6.5","nb",2014
"2014-05-02","0","L4","4.5","16.1","nb",2014
"2014-05-03","0","L4","2","16.1","nb",2014
"2014-05-04","0","L4","3.5","11.6","nb",2014
"2014-05-05","0","L4","2.9","11","nb",2014
"2014-05-06","0","L4","1.7","14","nb",2014
"2014-05-07","0","L4","2.1","17.7","nb",2014
"2014-05-08","0","L4","4","17.5","nb",2014
"2014-05-09","0","L4","1.5","17.8","nb",2014
"2014-05-10","0","L4","7.1","13","nb",2014
"2014-05-11","0","L4","3.5","20.6","nb",2014
"2014-05-12","0","L4","1.9","10.8","nb",2014
"2014-05-13","0","L4","-0.7","18.5","nb",2014
"2014-05-14","0","L4","4.6","15","nb",2014
"2014-05-15","0","L4","9.4","16.9","nb",2014
"2014-05-16","0","L4","10.9","23.5","nb",2014
"2014-05-17","0","L4","11.7","20.9","nb",2014
"2014-05-18","0","L4","11.1","13","nb",2014
"2014-05-19","0","L4","9.9","12.7","nb",2014
"2014-05-20","0","L4","8.7","14.6","nb",2014
"2014-05-21","0","L4","9","16.5","nb",2014
"2014-05-22","0","L4","9","18.3","nb",2014
"2014-05-23","0","L4","9.8","14.3","nb",2014
"2014-05-24","0","L4","7","12.6","nb",2014
"2014-05-25","0","L4","5.5","14.6","nb",2014
"2014-05-26","0","L4","6.5","16.6","nb",2014
"2014-05-27","0","L4","5.5","10.8","nb",2014
"2014-05-28","0","L4","3.6","17.2","nb",2014
"2014-05-29","0","L4","0.8","23.3","nb",2014
"2014-05-30","0","L4","6.9","20.5","nb",2014
"2014-05-31","0","L4","2.7","22.7","nb",2014
"2014-06-01","0","L4","6.1","23.7","nb",2014
"2014-06-02","0","L4","11.7","26.5","nb",2014
"2014-06-03","0","L4","9.9","26.7","nb",2014
"2014-06-04","0","L4","13.4","22.4","nb",2014
"2014-06-05","0","L4","13.4","17.2","nb",2014
"2014-06-06","0","L4","14.4","15.4","nb",2014
"2014-06-07","0","L4","13.9","23.1","nb",2014
"2014-06-08","0","L4","11.7","26.3","nb",2014
"2014-06-09","0","L4","12.3","30.6","nb",2014
"2014-06-10","0","L4","9.2","20.6","nb",2014
"2014-06-11","0","L4","7.8","24.8","nb",2014
"2014-06-12","0","L4","11.9","23","nb",2014
"2014-06-13","0","L4","11.4","17.4","nb",2014
"2014-06-14","0","L4","11.7","20.3","nb",2014
"2014-06-15","0","L4","13.4","16.4","nb",2014
"2014-06-16","0","L4","13.3","23","nb",2014
"2014-06-17","0","L4","12","23.6","nb",2014
"2014-06-18","0","L4","13","19.7","nb",2014
"2014-06-19","0","L4","13.2","24.6","nb",2014
"2014-06-20","0","L4","8.4","15.2","nb",2014
"2014-06-21","0","L4","12.3","20.9","nb",2014
"2014-06-22","0","L4","9.7","23.1","nb",2014
"2014-06-23","0","L4","9.9","26.6","nb",2014
"2014-06-24","0","L4","12.5","24.7","nb",2014
"2014-06-25","0","L4","14.4","18.1","nb",2014
"2014-06-26","0.004","L4","11.7","14.6","nb",2014
"2014-06-27","0.144","L4","9","26.7","nb",2014
"2014-06-28","0.46","L4","11.3","31.1","nb",2014
"2014-06-29","0.568","L4","14.4","30.9","nb",2014
"2014-06-30","0.652","L4","16.4","31.8","nb",2014
"2014-07-01","0.652","L4","19","31.4","nb",2014
